,To,From,Reason for dishing,Server,Date,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,tag,hand_labeled
6500,GriffGreen,liviade,joining last soft gov call,Telegram,2020-12-28,te praise,,,,0.0,1.790633609,5.103338567,TEC2,TEC12
6503,GriffGreen,JessicaZartler,hard work legal forum post,Telegram,2020-12-30,te praise,,,,0.0,1.790633609,5.103338567,TEC1,TEC4
6510,VitorMarthendal,GriffGreen,joining merge master party happening right push puppy finish line,Telegram,2020-12-23,cs ddev team,30.0,25.0,35.0,0.001836133168,0.795657706,4.46143213,TEC3,TEC16
6512,VitorMarthendal,GriffGreen,joining commons stack simulator sync continuing push project finish line,Telegram,2020-12-23,cs ddev team,20.0,25.0,25.0,0.001423151902,0.6166991577,4.46143213,TEC5,TEC12
6519,markop,JessicaZartler,continuing hard work making branding,Telegram,2020-12-23,te praise,120.0,200.0,120.0,0.008967006633,3.885702874,4.248996007,TEC1,TEC1
6528,JessicaZartler,JessicaZartler,spending hours talking providing guidance feedback tec website design marko,Telegram,2020-12-21,te praise,100.0,100.0,100.0,0.006135428378,2.65868563,3.38736106,TEC1,TEC1
6544,liviade,cranders71,onboarding wg forum post,Telegram,2020-12-20,te praise,200.0,100.0,150.0,0.009307386625,4.033200871,3.112948052,TEC1,TEC1
6553,liviade,freedumbs00,hatch params call,Telegram,2020-12-23,te praise,20.0,25.0,30.0,0.001518937343,0.658206182,3.112948052,TEC3,TEC3
6554,liviade,Tonga2020,softgov work dao book club also attending calls,Telegram,2020-12-19,duplicate,0.0,0.0,0.0,0.0,0.0,3.112948052,TEC1,TEC2
6555,liviade,Tonga2020,softgov work dao book club also attending calls,Telegram,2020-12-19,duplicate,0.0,0.0,0.0,0.0,0.0,3.112948052,TEC1,TEC2
6560,danibelle,GriffGreen,joining commons stack simulator sync sooooo close issues tackle,Telegram,2020-12-30,cs ddev team,20.0,25.0,25.0,0.001423151902,0.6166991577,3.036144815,TEC5,TE7
6565,freedumbs00,JessicaZartler,playing design tennis providing constructive critics feedback tec website design helped get unstuck get closer final visual direction marko,Telegram,2020-12-21,te praise,,,,0.0,1.790633609,2.686236088,TEC1,TEC16
6573,daithic,Tonga2020,forum post,Telegram,2020-12-19,te praise,100.0,100.0,100.0,0.006135428378,2.65868563,2.65868563,TEC1,TEC1
6577,fabimol,sembrestels,attending last week tech spec meeting,Telegram,2020-12-21,te praise,40.0,25.0,25.0,0.001865972671,0.8085881573,2.525471263,TEC5,TEC12
