,To,From,Reason for dishing,Server,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,day_of_week,tag,Kmean tag
3760,liviade,iviangita,work contribute much great path organization getting ready hatch,Token Engineering Commons,praise,0.0007578998516503407,0.21654281475724022,0.36090469126206703,0.1578476302966806,0.18855431429406969,0.07539264953829222,Friday,TEC6,#1 cluster
3761,liviade,iviangita,feedback transparency audit,Token Engineering Commons,praise,0.0007173342274059651,0.10247631820085217,0.5123815910042608,0.142657823929414,0.17040957864086584,0.07135735399720108,Friday,TEC10,#1 cluster
3762,liviade,iviangita,commenting every document giving feedback everything comes bias humanity livia,Token Engineering Commons,praise,0.0004335417845085815,0.3096727032204154,0.30967270322041535,0.15360628133671161,0.18348788005990344,0.04312689037804564,Friday,TEC2,#1 cluster
3763,liviade,iviangita,helping mateo write source cred proposal,Token Engineering Commons,praise,0.0010297980027547278,0.20595960055094562,0.34326600091824266,0.17226286213039022,0.20577379463240306,0.07170794376526372,Friday,TEC2,#1 cluster
3764,liviade,iviangita,welcoming paula,Token Engineering Commons,praise,0.0018452688711049026,0.18452688711049028,0.12301792474032684,0.1975939737927303,0.23603266121596184,0.2569832842693859,Friday,TEC16,#1 cluster
3765,liviade,iviangita,joining tec weekly sync https www youtube com watch v efhuvu oc0,Token Engineering Commons,praise,0.0009399372393810403,0.31331241312701347,0.10443747104233782,0.16547537470207274,0.19766591211263917,0.2181688917765558,Friday,TEC10,#1 cluster
3766,liviade,iviangita,engaging discussion te commons forum https forum tecommons org past week thank helping token engineering commons community share learn,Telegram,te praise,0.0016477020906475255,0.23538601294964653,0.1569240086330977,0.20147145103178662,0.2406644384638981,0.16390638683092354,Friday,TEC1,#1 cluster
3767,liviade,iviangita,joining last legal wg meeting,Token Engineering Commons,praise,0.0012716352399327556,0.25432704798655115,0.16955136532436743,0.18124777466679748,0.21650657544869045,0.17709560133366076,Sunday,TEC4,#1 cluster
3768,liviade,iviangita,attending transparency wg sharing ideas execute audit giving feedback mutual accountability methods,Token Engineering Commons,praise,0.0009608942518023827,0.19217885036047655,0.32029808393412756,0.16073675961434403,0.19200547669023643,0.13381993514901303,Monday,TEC10,#1 cluster
3769,liviade,GriffGreen,eash dishing praise times gratitude culture bring community makes nice,Commons Stack,praise,0.00020595962743964445,0.041191925487928896,0.6865320914654816,0.11090594865033239,0.13248089351802947,0.028683181250788038,Monday,TEC16,#1 cluster
3770,liviade,JessicaZartler,joining comms working group call energy supporting work beautiful day everyone,Telegram,te praise,0.0012066019507530796,0.24132039015061593,0.20110032512551326,0.17695513602086624,0.21137887392474755,0.16803867282750387,Tuesday,TEC1,#1 cluster
3771,liviade,heater03,hatcher onboarding session,Token Engineering Commons,praise,0.0006828062620437649,0.13656125240875303,0.45520417469584334,0.14238106414096244,0.17007897982401324,0.09509172266838412,Wednesday,TEC6,#1 cluster
3772,liviade,JuankBell,always present incondicional community best wishes get better,Token Engineering Commons,praise,0.0005295512641387288,0.10591025282774576,0.5295512641387288,0.13226519371112375,0.1579952317140951,0.07374850634416796,Wednesday,TEC15,#1 cluster
3773,liviade,JessicaZartler,supporting craig tec gg,Telegram,te praise,0.0007663709703232913,0.07663709703232913,0.5109139802155276,0.13896031898107497,0.16599278431421116,0.10672944848653398,Wednesday,TEC15,#1 cluster
3774,liviade,JessicaZartler,work hatcher outreach creating space graviton emerge,Telegram,te praise,0.00031586228342690286,0.31586228342690287,0.31586228342690287,0.14762620492346692,0.1763444772505373,0.0439888886887631,Thursday,TEC6,#1 cluster
3775,liviade,iviangita,devotion community always works even feeling well cultural build without showing mitch ropes gitbook synchronizing cultural build showing helping onboard merlin,Token Engineering Commons,praise,0.0005759539330047078,0.2056978332159671,0.41139566643193415,0.14811214863340505,0.1769249533725898,0.05729344441309927,Friday,TEC2,#1 cluster
3776,liviade,iviangita,joining us helping onboarding new hatchers proposals,Token Engineering Commons,praise,0.00031102603925882037,0.1555130196294102,0.5183767320980339,0.1287215857101252,0.153762272397308,0.04331536412586386,Friday,TEC6,#1 cluster
3777,liviade,iviangita,onboarding session heater,Token Engineering Commons,praise,0.0006579913684779615,0.3289956842389808,0.21933045615932054,0.16376144825544003,0.1956185692135906,0.09163585076419,Friday,TEC6,#1 cluster
3778,liviade,iviangita,last session gravity incredible whole ecosystem,Token Engineering Commons,praise,0.0002785683126633435,0.27856831266334353,0.37142441688445804,0.14168549636289623,0.16924810062822637,0.03879510514841252,Friday,TEC17,#1 cluster
3779,liviade,iviangita,taking time continue onboarding kristoffer,Token Engineering Commons,praise,0.0006318190536119246,0.045129932400851766,0.6017324320113568,0.13198938225745283,0.15766576558104828,0.0628506686956783,Friday,TEC6,#1 cluster
3780,liviade,iviangita,contributing mutual monitoring document,Token Engineering Commons,praise,0.0004324813701493358,0.08649627402986716,0.576641826865781,0.1258579217021352,0.1503415292089928,0.0602299668230744,Friday,TEC14,#1 cluster
3781,liviade,iviangita,joining tec weekly sync https www youtube com watch v nr9 ca0hqya,Token Engineering Commons,praise,0.0015169099367804864,0.30338198735609734,0.05056366455934955,0.19743757001071938,0.23584583161212086,0.2112540365249324,Friday,TEC10,#1 cluster
3782,liviade,Santigs67,joining today legal wg,Token Engineering Commons,praise,0.0009608942518023827,0.19217885036047655,0.32029808393412756,0.16073675961434403,0.19200547669023643,0.13381993514901303,Friday,TEC4,#1 cluster
3783,liviade,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,commons stack,0.0011350685392997168,0.1135068539299717,0.3783561797665723,0.1589975124191146,0.18992788729766683,0.15807649804737484,Friday,TEC1,#1 cluster
3784,liviade,iviangita,engaging discussion te commons forum https forum tecommons org past week thank helping token engineering commons community share learn,Telegram,te praise,0.0011350685392997168,0.1135068539299717,0.3783561797665723,0.1589975124191146,0.18992788729766683,0.15807649804737484,Friday,TEC1,#1 cluster
3785,liviade,iviangita,first meeting santi,Telegram,te praise,0.0011350685392997168,0.1135068539299717,0.3783561797665723,0.1589975124191146,0.18992788729766683,0.15807649804737484,Friday,TEC2,#1 cluster
3786,liviade,zeptimusQ,fixing format proposal bit honest top everything u rock friend,Telegram,te praise,0.0005145028572695477,0.25725142863477385,0.3430019048463651,0.14927061215430626,0.17830877716229654,0.07165277434498858,Friday,TEC2,#1 cluster
3787,sgonzt,GriffGreen,joining commons stack simulator sync joining reveling success seriously round celebration got high need burning man year,Telegram,cs ddev team,0.002029585896729007,0.20295858967290073,0.1691321580607506,0.22151641945946457,0.2646088288977538,0.13975441801240135,Wednesday,TEC5,#5 cluster
3788,sgonzt,iviangita,tec dashboard looking amazing,Telegram,te praise,0.0013684570108043552,0.06842285054021778,0.45615233693478513,0.17307838025655273,0.2067479584703835,0.09423001678725636,Friday,TEC15,#1 cluster
3789,sgonzt,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,commons stack,0.0020336241800666065,0.14525887000475762,0.1936784933396768,0.20914812093978952,0.24983447939447936,0.2000464121412302,Friday,TEC1,#5 cluster
3790,sgonzt,GriffGreen,joining commons stack simulator sync continuing improve game,Telegram,cs ddev team,0.0009623264759074662,0.19246529518149327,0.32077549196915545,0.1609763396318755,0.19229166309577275,0.13252888364579554,Wednesday,TEC5,#1 cluster
3791,sgonzt,iviangita,much incredible work dashboard,Token Engineering Commons,praise,0.000977975855501494,0.0977975855501494,0.488987927750747,0.15716070996866202,0.18773376487830296,0.06734203599663702,Friday,TEC1,#1 cluster
3792,sgonzt,iviangita,joining legal team week,Token Engineering Commons,praise,0.0012699247662093776,0.18141782374419682,0.30236303957366134,0.17772680384285908,0.21230065721094704,0.12492175086212633,Friday,TEC4,#1 cluster
3793,sgonzt,iviangita,becoming hatchers,Telegram,te praise,0.0007672817364195885,0.07672817364195886,0.511521157613059,0.13912546138881157,0.16619005248594212,0.10566787313380896,Friday,TEC6,#1 cluster
3794,JuankBell,zeptimusQ,dj last praise quant,Telegram,te praise,0.0012698923720420808,0.21164872867368018,0.1410991524491201,0.16599352528537764,0.1982848604459412,0.28170384077383864,Monday,TEC16,#1 cluster
3795,JuankBell,iviangita,answering questions making things clearer praise channels,Token Engineering Commons,praise,0.0008373637801551387,0.25120913404654166,0.2791212600517129,0.1628497966214225,0.19452957050638714,0.11145287499378069,Tuesday,TEC16,#1 cluster
3796,JuankBell,markop,taking discord moderation,Token Engineering Commons,praise,0.00021547432625629255,0.5386858156407314,0.07182477541876418,0.17084911892818688,0.20408503068594908,0.014339785000112126,Tuesday,TEC1,#1 cluster
3797,JuankBell,liviade,joining soft gov call,Telegram,te praise,0.0015312327297558358,0.30624654595116724,0.0510410909918612,0.19930179238295956,0.2380727080656096,0.20380662987864662,Tuesday,TEC2,#1 cluster
3798,JuankBell,iviangita,work contribute much great path organization getting ready hatch,Token Engineering Commons,praise,0.0007604383360811915,0.21726809602319758,0.36211349337199594,0.15837631987365083,0.18918585181207156,0.07229580058300297,Friday,TEC6,#1 cluster
3799,JuankBell,iviangita,feedback transparency audit,Token Engineering Commons,praise,0.0007196078381763461,0.10280111973947803,0.51400559869739,0.143109981867197,0.17094969653650152,0.06841399532125686,Friday,TEC10,#1 cluster
3800,JuankBell,iviangita,gravity sessions every week always available taking discord migration,Token Engineering Commons,praise,0.00020622153185551666,0.04124430637110334,0.6874051061850556,0.11104697996826157,0.13264936018046425,0.0274480257632598,Friday,TEC1,#1 cluster
3801,JuankBell,iviangita,joining tec weekly sync https www youtube com watch v efhuvu oc0,Token Engineering Commons,praise,0.0009491055396634882,0.3163685132211628,0.1054561710737209,0.1670894483455622,0.1995939774790524,0.2105427843408383,Friday,TEC10,#1 cluster
3802,JuankBell,iviangita,mentioning retweeting te commons socials past week thank helping us grow token engineering commons community spreading message,Telegram,te praise,0.002047356371871732,0.1462397408479809,0.19498632113064115,0.2105604084905467,0.25152150447227245,0.1946446686866872,Friday,TEC1,#5 cluster
3803,JuankBell,iviangita,joining last legal wg meeting,Token Engineering Commons,praise,0.0012816853470071698,0.256337069401434,0.170891379600956,0.18268022910435847,0.21821769055249107,0.1705919459937533,Sunday,TEC4,#1 cluster
3804,JuankBell,GriffGreen,eash dishing praise times gratitude culture bring community makes nice,Commons Stack,praise,0.00020622153185551666,0.04124430637110334,0.6874051061850556,0.11104697996826157,0.13264936018046425,0.0274480257632598,Monday,TEC16,#1 cluster
3805,JuankBell,iviangita,idea creating medium post transparency offering help writing,Token Engineering Commons,praise,0.0006856933108316551,0.13713866216633103,0.4571288738877701,0.14298308128915949,0.1707981095974819,0.09126557974842577,Tuesday,TEC1,#1 cluster
3806,JuankBell,GriffGreen,coming great intro soft gov call sometimes think ... times would like ...,Token Engineering Commons,soft gov,0.0005312861191833814,0.10625722383667631,0.5312861191833814,0.13269850575111086,0.15851283755007792,0.07071402755957011,Tuesday,TEC2,#1 cluster
3807,JuankBell,JessicaZartler,joining comms working group call energy supporting work beautiful day everyone,Telegram,te praise,0.0012156467332003812,0.24312934664007627,0.2026077888667302,0.17828160553903868,0.21296338647042318,0.16180222575053121,Tuesday,TEC1,#1 cluster
3808,JuankBell,JuankBell,find chuy luuk server active commons swarm ama 1hive call today,Token Engineering Commons,praise,0.00045421277997312315,0.18168511198924928,0.45421277997312315,0.13815796326604565,0.16503434340913742,0.060455588582471416,Thursday,TEC5,#1 cluster
3809,JuankBell,liviade,completing first conflict resolution training dao space,Telegram,te praise,4.0424365648887746e-05,0.4042436564888775,0.269495770992585,0.1461994757492832,0.17464020112201553,0.005380471281590003,Thursday,TEC17,#1 cluster
3810,JuankBell,JessicaZartler,finishing 1st graviton training huge community ecosystem cheers many sharing good vibes,Telegram,te praise,0.0,0.0,0.0,0.0,0.0,1.0,Thursday,TEC15,#6 cluster
3811,JuankBell,iviangita,jumping onboarding,Token Engineering Commons,praise,0.0012752661593897663,0.18218087991282378,0.3036347998547063,0.17847433532131993,0.21319360875641807,0.12124110999534206,Friday,TEC6,#1 cluster
3812,JuankBell,iviangita,finished amazing graviton training like champ x3,Token Engineering Commons,praise,0.0,0.0,0.0,0.0,0.0,1.0,Friday,TEC10,#6 cluster
3813,JuankBell,iviangita,joining us helping onboarding new hatchers proposals,Token Engineering Commons,praise,0.0003116236989182576,0.15581184945912882,0.5193728315304293,0.12896893380760627,0.15405773803605088,0.04147702346786653,Friday,TEC6,#1 cluster
3814,JuankBell,iviangita,last session gravity incredible whole ecosystem,Token Engineering Commons,praise,0.0,0.0,0.0,0.0,0.0,1.0,Friday,TEC17,#6 cluster
3815,JuankBell,iviangita,contributing mutual monitoring document,Token Engineering Commons,praise,0.0005312861191833814,0.10625722383667631,0.5312861191833814,0.13269850575111086,0.15851283755007792,0.07071402755957011,Friday,TEC14,#1 cluster
3816,JuankBell,iviangita,joining tec weekly sync https www youtube com watch v nr9 ca0hqya,Token Engineering Commons,praise,0.0015312327297558358,0.30624654595116724,0.0510410909918612,0.19930179238295956,0.2380727080656096,0.20380662987864662,Friday,TEC10,#1 cluster
3817,kristoferkristofer ,iviangita,coming lot enthusiasm energy,Token Engineering Commons,praise,0.0007352161593964765,0.036760807969823825,0.612680132830397,0.13847401922528457,0.165411883005479,0.045937940809618986,Friday,TEC2,#1 cluster
3818,kristoferkristofer ,iviangita,mentioning retweeting commons stack socials past week thank helping us grow commons stack community spreading message,Telegram,commons stack,0.0020720070051928733,0.14800050037091952,0.19733400049455935,0.21309560338527084,0.25454988021784886,0.1849480085262086,Friday,TEC1,#5 cluster
3819,kristoferkristofer ,Tam2140,fresh eyed perspective swiss membership dapp tremendously helpful feedback,Commons Stack,praise,0.0005335923859807007,0.10671847719614015,0.5335923859807007,0.13327453841377115,0.1592009279800566,0.06668007804335067,Wednesday,TEC5,#1 cluster
3820,kristoferkristofer ,iviangita,energy work swiss dapp everything touches becomes better,Token Engineering Commons,praise,0.0003853822369418703,0.05505460527741005,0.6423037282364505,0.12205642686564808,0.14580051555451942,0.03439934182903,Friday,TEC5,#1 cluster
